id,password,last_login,is_superuser,username,first_name,last_name,is_staff,is_active,date_joined,email,gender,birth_date,age,investment_style,annual_income,savings_goal
5272,,,False,testuser5272,영채,황,False,True,2024-11-25 00:51:08.440848+00:00,testuser5272@example.com,M,1995-10-31,29,aggressive,3,0
5273,,,False,testuser5273,효범,민,False,True,2024-11-25 00:51:08.440848+00:00,testuser5273@example.com,M,1998-04-15,26,conservative,1,2
5274,,,False,testuser5274,윤후,한,False,True,2024-11-25 00:51:08.448986+00:00,testuser5274@example.com,F,1998-03-06,26,aggressive,0,3
5275,,,False,testuser5275,빛채,서,False,True,2024-11-25 00:51:08.448986+00:00,testuser5275@example.com,F,2000-06-11,24,conservative,1,2
5276,,,False,testuser5276,을호,유,False,True,2024-11-25 00:51:08.451211+00:00,testuser5276@example.com,F,1973-04-06,51,moderate,0,0
5277,,,False,testuser5277,현호,강,False,True,2024-11-25 00:51:08.451211+00:00,testuser5277@example.com,M,1984-06-07,40,aggressive,3,5
5278,,,False,testuser5278,솔빈,윤,False,True,2024-11-25 00:51:08.451211+00:00,testuser5278@example.com,F,1990-05-18,34,moderate,4,1
5279,,,False,testuser5279,효인,신,False,True,2024-11-25 00:51:08.451211+00:00,testuser5279@example.com,M,1996-04-15,28,conservative,2,4
5280,,,False,testuser5280,세석,강,False,True,2024-11-25 00:51:08.451211+00:00,testuser5280@example.com,M,1977-11-20,47,conservative,1,1
5281,,,False,testuser5281,예채,심,False,True,2024-11-25 00:51:08.451211+00:00,testuser5281@example.com,M,1985-11-14,39,aggressive,1,3
5282,,,False,testuser5282,을아,류,False,True,2024-11-25 00:51:08.451211+00:00,testuser5282@example.com,F,1986-08-26,38,conservative,5,2
5283,,,False,testuser5283,효우,임,False,True,2024-11-25 00:51:08.451211+00:00,testuser5283@example.com,M,1999-06-29,25,conservative,2,2
5284,,,False,testuser5284,윤리,정,False,True,2024-11-25 00:51:08.451211+00:00,testuser5284@example.com,M,1985-07-11,39,aggressive,4,2
5285,,,False,testuser5285,영찬,표,False,True,2024-11-25 00:51:08.459492+00:00,testuser5285@example.com,F,1978-09-06,46,aggressive,0,5
5286,,,False,testuser5286,봄서,한,False,True,2024-11-25 00:51:08.459492+00:00,testuser5286@example.com,M,2000-11-17,24,conservative,3,2
5287,,,False,testuser5287,희우,원,False,True,2024-11-25 00:51:08.461577+00:00,testuser5287@example.com,M,1988-01-23,36,conservative,4,5
5288,,,False,testuser5288,을채,신,False,True,2024-11-25 00:51:08.461780+00:00,testuser5288@example.com,M,1998-12-18,26,aggressive,0,4
5289,,,False,testuser5289,주원,표,False,True,2024-11-25 00:51:08.461780+00:00,testuser5289@example.com,F,1999-11-28,25,moderate,0,2
5290,,,False,testuser5290,경진,차,False,True,2024-11-25 00:51:08.461780+00:00,testuser5290@example.com,M,1983-05-17,41,moderate,5,0
5291,,,False,testuser5291,지영,강,False,True,2024-11-25 00:51:08.461780+00:00,testuser5291@example.com,F,1975-04-13,49,moderate,2,0
5292,,,False,testuser5292,솔은,임,False,True,2024-11-25 00:51:08.461780+00:00,testuser5292@example.com,M,2000-11-15,24,conservative,1,3
5293,,,False,testuser5293,지영,표,False,True,2024-11-25 00:51:08.461780+00:00,testuser5293@example.com,F,1997-08-26,27,conservative,5,0
5294,,,False,testuser5294,세석,양,False,True,2024-11-25 00:51:08.461780+00:00,testuser5294@example.com,M,2005-03-17,19,moderate,0,1
5295,,,False,testuser5295,경호,허,False,True,2024-11-25 00:51:08.461780+00:00,testuser5295@example.com,F,1972-06-14,52,moderate,5,3
5296,,,False,testuser5296,솔진,황,False,True,2024-11-25 00:51:08.469918+00:00,testuser5296@example.com,M,1991-04-01,33,moderate,4,3
5297,,,False,testuser5297,지기,백,False,True,2024-11-25 00:51:08.469918+00:00,testuser5297@example.com,M,1983-12-25,41,aggressive,5,1
5298,,,False,testuser5298,빛후,황,False,True,2024-11-25 00:51:08.472198+00:00,testuser5298@example.com,F,1994-05-28,30,aggressive,3,3
5299,,,False,testuser5299,정아,문,False,True,2024-11-25 00:51:08.472198+00:00,testuser5299@example.com,F,1977-08-21,47,moderate,2,4
5300,,,False,testuser5300,아인,양,False,True,2024-11-25 00:51:08.472198+00:00,testuser5300@example.com,M,1980-01-28,44,moderate,2,4
5301,,,False,testuser5301,솔연,박,False,True,2024-11-25 00:51:08.472198+00:00,testuser5301@example.com,F,1974-04-28,50,conservative,5,2
5302,,,False,testuser5302,솔율,장,False,True,2024-11-25 00:51:08.472198+00:00,testuser5302@example.com,F,1970-11-23,54,conservative,1,3
5303,,,False,testuser5303,민영,백,False,True,2024-11-25 00:51:08.472198+00:00,testuser5303@example.com,F,2005-09-01,19,conservative,1,1
5304,,,False,testuser5304,윤혁,전,False,True,2024-11-25 00:51:08.472198+00:00,testuser5304@example.com,F,1971-12-04,53,conservative,0,5
5305,,,False,testuser5305,을원,임,False,True,2024-11-25 00:51:08.472198+00:00,testuser5305@example.com,F,1981-10-27,43,aggressive,5,3
5306,,,False,testuser5306,을혁,표,False,True,2024-11-25 00:51:08.480291+00:00,testuser5306@example.com,M,1990-07-23,34,conservative,4,2
5307,,,False,testuser5307,봄영,류,False,True,2024-11-25 00:51:08.480482+00:00,testuser5307@example.com,F,2001-11-03,23,aggressive,2,2
5308,,,False,testuser5308,희원,양,False,True,2024-11-25 00:51:08.480482+00:00,testuser5308@example.com,M,1984-06-15,40,conservative,4,3
5309,,,False,testuser5309,아빈,표,False,True,2024-11-25 00:51:08.480482+00:00,testuser5309@example.com,F,1999-08-29,25,conservative,5,0
5310,,,False,testuser5310,빛혁,한,False,True,2024-11-25 00:51:08.480482+00:00,testuser5310@example.com,F,2002-11-06,22,aggressive,0,4
5311,,,False,testuser5311,지찬,최,False,True,2024-11-25 00:51:08.480482+00:00,testuser5311@example.com,F,1996-03-01,28,aggressive,1,3
5312,,,False,testuser5312,봄원,원,False,True,2024-11-25 00:51:08.480482+00:00,testuser5312@example.com,F,1978-05-27,46,conservative,1,4
5313,,,False,testuser5313,을기,민,False,True,2024-11-25 00:51:08.480482+00:00,testuser5313@example.com,F,2004-10-24,20,aggressive,5,1
5314,,,False,testuser5314,빛준,박,False,True,2024-11-25 00:51:08.480482+00:00,testuser5314@example.com,M,1970-10-07,54,aggressive,2,2
5315,,,False,testuser5315,주영,류,False,True,2024-11-25 00:51:08.480482+00:00,testuser5315@example.com,F,1975-10-30,49,aggressive,3,2
5316,,,False,testuser5316,세수,전,False,True,2024-11-25 00:51:08.480482+00:00,testuser5316@example.com,F,1990-09-07,34,aggressive,0,0
5317,,,False,testuser5317,지범,차,False,True,2024-11-25 00:51:08.490613+00:00,testuser5317@example.com,F,1994-05-07,30,aggressive,5,1
5318,,,False,testuser5318,가석,박,False,True,2024-11-25 00:51:08.490613+00:00,testuser5318@example.com,F,1991-10-10,33,conservative,2,4
5319,,,False,testuser5319,민영,윤,False,True,2024-11-25 00:51:08.492697+00:00,testuser5319@example.com,M,1992-12-30,32,moderate,4,2
5320,,,False,testuser5320,정서,이,False,True,2024-11-25 00:51:08.492891+00:00,testuser5320@example.com,M,1971-05-13,53,aggressive,3,3
5321,,,False,testuser5321,아우,명,False,True,2024-11-25 00:51:08.492891+00:00,testuser5321@example.com,F,1971-04-21,53,moderate,0,2
5322,,,False,testuser5322,현민,황,False,True,2024-11-25 00:51:08.492891+00:00,testuser5322@example.com,M,2003-02-02,21,aggressive,1,5
5323,,,False,testuser5323,영채,서,False,True,2024-11-25 00:51:08.492891+00:00,testuser5323@example.com,M,1997-01-27,27,moderate,0,2
5324,,,False,testuser5324,빛연,민,False,True,2024-11-25 00:51:08.492891+00:00,testuser5324@example.com,M,1973-09-11,51,conservative,3,1
5325,,,False,testuser5325,현영,백,False,True,2024-11-25 00:51:08.492891+00:00,testuser5325@example.com,F,1994-02-20,30,conservative,0,4
5326,,,False,testuser5326,아진,명,False,True,2024-11-25 00:51:08.492891+00:00,testuser5326@example.com,F,1994-08-17,30,aggressive,1,4
5327,,,False,testuser5327,도혁,한,False,True,2024-11-25 00:51:08.492891+00:00,testuser5327@example.com,F,1987-09-21,37,moderate,0,2
5328,,,False,testuser5328,효연,백,False,True,2024-11-25 00:51:08.501186+00:00,testuser5328@example.com,M,1976-12-26,48,aggressive,4,3
5329,,,False,testuser5329,아인,박,False,True,2024-11-25 00:51:08.501186+00:00,testuser5329@example.com,M,1981-02-09,43,aggressive,0,3
5330,,,False,testuser5330,빛채,전,False,True,2024-11-25 00:51:08.501186+00:00,testuser5330@example.com,M,1985-12-05,39,conservative,3,2
5331,,,False,testuser5331,을율,오,False,True,2024-11-25 00:51:08.503471+00:00,testuser5331@example.com,F,1979-04-12,45,moderate,2,1
5332,,,False,testuser5332,라원,오,False,True,2024-11-25 00:51:08.503471+00:00,testuser5332@example.com,M,1974-03-28,50,moderate,4,2
5333,,,False,testuser5333,다율,유,False,True,2024-11-25 00:51:08.503471+00:00,testuser5333@example.com,F,1977-05-28,47,moderate,1,1
5334,,,False,testuser5334,민율,박,False,True,2024-11-25 00:51:08.503471+00:00,testuser5334@example.com,M,2003-02-22,21,moderate,3,1
5335,,,False,testuser5335,진환,명,False,True,2024-11-25 00:51:08.503471+00:00,testuser5335@example.com,M,1981-12-02,43,conservative,4,5
5336,,,False,testuser5336,민우,민,False,True,2024-11-25 00:51:08.503471+00:00,testuser5336@example.com,M,1998-09-13,26,aggressive,5,4
5337,,,False,testuser5337,경범,손,False,True,2024-11-25 00:51:08.503471+00:00,testuser5337@example.com,M,1971-01-21,53,aggressive,1,3
5338,,,False,testuser5338,아우,백,False,True,2024-11-25 00:51:08.503471+00:00,testuser5338@example.com,M,1999-03-06,25,conservative,5,0
5339,,,False,testuser5339,라기,장,False,True,2024-11-25 00:51:08.511557+00:00,testuser5339@example.com,F,1972-03-14,52,moderate,5,0
5340,,,False,testuser5340,영경,심,False,True,2024-11-25 00:51:08.511604+00:00,testuser5340@example.com,M,2004-01-18,20,aggressive,5,0
5341,,,False,testuser5341,빛연,강,False,True,2024-11-25 00:51:08.511604+00:00,testuser5341@example.com,F,1995-05-14,29,moderate,5,4
5342,,,False,testuser5342,현율,임,False,True,2024-11-25 00:51:08.513885+00:00,testuser5342@example.com,M,2004-04-23,20,aggressive,3,0
5343,,,False,testuser5343,효아,김,False,True,2024-11-25 00:51:08.513885+00:00,testuser5343@example.com,M,1978-06-05,46,moderate,4,2
5344,,,False,testuser5344,지호,문,False,True,2024-11-25 00:51:08.513885+00:00,testuser5344@example.com,M,1976-05-20,48,aggressive,4,0
5345,,,False,testuser5345,가채,최,False,True,2024-11-25 00:51:08.513885+00:00,testuser5345@example.com,F,1977-03-26,47,aggressive,5,1
5346,,,False,testuser5346,현인,전,False,True,2024-11-25 00:51:08.513885+00:00,testuser5346@example.com,M,2003-02-06,21,aggressive,1,0
5347,,,False,testuser5347,승담,유,False,True,2024-11-25 00:51:08.513885+00:00,testuser5347@example.com,M,1977-06-30,47,conservative,5,5
5348,,,False,testuser5348,민채,유,False,True,2024-11-25 00:51:08.513885+00:00,testuser5348@example.com,M,1989-08-11,35,aggressive,1,5
5349,,,False,testuser5349,윤범,윤,False,True,2024-11-25 00:51:08.513885+00:00,testuser5349@example.com,M,1972-02-18,52,aggressive,1,4
5350,,,False,testuser5350,아인,민,False,True,2024-11-25 00:51:08.522176+00:00,testuser5350@example.com,M,1999-05-29,25,conservative,0,2
5351,,,False,testuser5351,다빈,원,False,True,2024-11-25 00:51:08.522176+00:00,testuser5351@example.com,F,1990-01-18,34,aggressive,0,3
5352,,,False,testuser5352,솔석,윤,False,True,2024-11-25 00:51:08.522176+00:00,testuser5352@example.com,M,1998-11-23,26,moderate,3,4
5353,,,False,testuser5353,정연,정,False,True,2024-11-25 00:51:08.524458+00:00,testuser5353@example.com,M,1983-05-15,41,conservative,5,2
5354,,,False,testuser5354,라리,허,False,True,2024-11-25 00:51:08.524458+00:00,testuser5354@example.com,M,1998-03-06,26,moderate,0,5
5355,,,False,testuser5355,봄은,윤,False,True,2024-11-25 00:51:08.524458+00:00,testuser5355@example.com,F,1982-02-23,42,aggressive,3,1
5356,,,False,testuser5356,빛후,유,False,True,2024-11-25 00:51:08.524458+00:00,testuser5356@example.com,F,1984-10-14,40,conservative,4,4
5357,,,False,testuser5357,희호,오,False,True,2024-11-25 00:51:08.524458+00:00,testuser5357@example.com,F,1999-09-17,25,aggressive,3,2
5358,,,False,testuser5358,현우,백,False,True,2024-11-25 00:51:08.524458+00:00,testuser5358@example.com,F,1993-09-16,31,conservative,5,3
5359,,,False,testuser5359,정혁,명,False,True,2024-11-25 00:51:08.524458+00:00,testuser5359@example.com,M,1995-01-03,29,moderate,1,2
5360,,,False,testuser5360,도민,장,False,True,2024-11-25 00:51:08.524458+00:00,testuser5360@example.com,M,1984-12-20,40,aggressive,0,4
5361,,,False,testuser5361,하은,배,False,True,2024-11-25 00:51:08.532583+00:00,testuser5361@example.com,M,1991-03-20,33,conservative,0,3
5362,,,False,testuser5362,도율,원,False,True,2024-11-25 00:51:08.532583+00:00,testuser5362@example.com,F,1977-10-30,47,conservative,2,3
5363,,,False,testuser5363,지아,원,False,True,2024-11-25 00:51:08.532583+00:00,testuser5363@example.com,F,1993-10-12,31,moderate,5,3
5364,,,False,testuser5364,세인,전,False,True,2024-11-25 00:51:08.534880+00:00,testuser5364@example.com,F,1983-12-12,41,moderate,1,4
5365,,,False,testuser5365,지원,박,False,True,2024-11-25 00:51:08.534880+00:00,testuser5365@example.com,F,1971-08-22,53,conservative,0,3
5366,,,False,testuser5366,승빈,심,False,True,2024-11-25 00:51:08.534880+00:00,testuser5366@example.com,M,1987-02-13,37,conservative,3,0
5367,,,False,testuser5367,세리,황,False,True,2024-11-25 00:51:08.534880+00:00,testuser5367@example.com,F,1987-10-15,37,moderate,2,2
5368,,,False,testuser5368,가담,서,False,True,2024-11-25 00:51:08.534880+00:00,testuser5368@example.com,M,2004-09-01,20,moderate,0,2
5369,,,False,testuser5369,주석,표,False,True,2024-11-25 00:51:08.534880+00:00,testuser5369@example.com,F,1986-12-06,38,conservative,1,5
5370,,,False,testuser5370,아준,류,False,True,2024-11-25 00:51:08.534880+00:00,testuser5370@example.com,F,2000-12-04,24,aggressive,2,2
5371,,,False,testuser5371,주석,류,False,True,2024-11-25 00:51:08.534880+00:00,testuser5371@example.com,F,1975-05-02,49,moderate,3,0
5372,,,False,testuser5372,지환,정,False,True,2024-11-25 00:51:08.543178+00:00,testuser5372@example.com,M,1998-12-16,26,conservative,4,1
5373,,,False,testuser5373,빛아,민,False,True,2024-11-25 00:51:08.543178+00:00,testuser5373@example.com,F,1998-02-21,26,moderate,1,2
5374,,,False,testuser5374,빛율,류,False,True,2024-11-25 00:51:08.545264+00:00,testuser5374@example.com,M,1991-01-22,33,conservative,5,3
5375,,,False,testuser5375,지호,양,False,True,2024-11-25 00:51:08.545457+00:00,testuser5375@example.com,F,1985-04-17,39,aggressive,3,4
5376,,,False,testuser5376,라범,백,False,True,2024-11-25 00:51:08.545457+00:00,testuser5376@example.com,M,1973-07-30,51,conservative,2,5
5377,,,False,testuser5377,영담,서,False,True,2024-11-25 00:51:08.545457+00:00,testuser5377@example.com,M,1987-02-20,37,moderate,2,0
5378,,,False,testuser5378,윤민,박,False,True,2024-11-25 00:51:08.545457+00:00,testuser5378@example.com,M,1983-09-06,41,conservative,2,1
5379,,,False,testuser5379,빛영,윤,False,True,2024-11-25 00:51:08.545457+00:00,testuser5379@example.com,F,1972-07-28,52,moderate,3,2
5380,,,False,testuser5380,현호,장,False,True,2024-11-25 00:51:08.545457+00:00,testuser5380@example.com,F,1983-12-08,41,moderate,5,4
5381,,,False,testuser5381,라영,임,False,True,2024-11-25 00:51:08.545457+00:00,testuser5381@example.com,F,2001-10-14,23,moderate,4,2
5382,,,False,testuser5382,빛원,윤,False,True,2024-11-25 00:51:08.545457+00:00,testuser5382@example.com,M,1970-10-19,54,conservative,1,1
5383,,,False,testuser5383,지환,배,False,True,2024-11-25 00:51:08.553594+00:00,testuser5383@example.com,F,1971-03-04,53,conservative,4,1
5384,,,False,testuser5384,예원,손,False,True,2024-11-25 00:51:08.553594+00:00,testuser5384@example.com,M,1996-05-14,28,moderate,3,2
5385,,,False,testuser5385,라호,김,False,True,2024-11-25 00:51:08.555679+00:00,testuser5385@example.com,F,1979-09-26,45,conservative,1,3
5386,,,False,testuser5386,주수,한,False,True,2024-11-25 00:51:08.555868+00:00,testuser5386@example.com,M,1973-03-15,51,moderate,2,2
5387,,,False,testuser5387,희서,조,False,True,2024-11-25 00:51:08.555868+00:00,testuser5387@example.com,M,1980-06-02,44,moderate,1,1
5388,,,False,testuser5388,정영,신,False,True,2024-11-25 00:51:08.555868+00:00,testuser5388@example.com,F,1977-12-09,47,conservative,3,5
5389,,,False,testuser5389,도서,명,False,True,2024-11-25 00:51:08.555868+00:00,testuser5389@example.com,F,2003-12-19,21,conservative,2,5
5390,,,False,testuser5390,지호,류,False,True,2024-11-25 00:51:08.555868+00:00,testuser5390@example.com,F,1989-06-13,35,aggressive,0,5
5391,,,False,testuser5391,빛석,김,False,True,2024-11-25 00:51:08.555868+00:00,testuser5391@example.com,F,1989-11-12,35,aggressive,0,0
5392,,,False,testuser5392,지수,명,False,True,2024-11-25 00:51:08.555868+00:00,testuser5392@example.com,M,1993-08-12,31,moderate,2,5
5393,,,False,testuser5393,승연,황,False,True,2024-11-25 00:51:08.555868+00:00,testuser5393@example.com,M,1976-05-20,48,conservative,4,5
5394,,,False,testuser5394,지기,유,False,True,2024-11-25 00:51:08.564157+00:00,testuser5394@example.com,F,1980-12-23,44,conservative,5,5
5395,,,False,testuser5395,정채,유,False,True,2024-11-25 00:51:08.564157+00:00,testuser5395@example.com,F,1975-12-24,49,conservative,4,0
5396,,,False,testuser5396,빛은,오,False,True,2024-11-25 00:51:08.566241+00:00,testuser5396@example.com,M,1986-01-03,38,moderate,5,1
5397,,,False,testuser5397,예담,이,False,True,2024-11-25 00:51:08.566443+00:00,testuser5397@example.com,M,1990-04-21,34,moderate,5,0
5398,,,False,testuser5398,진민,원,False,True,2024-11-25 00:51:08.566443+00:00,testuser5398@example.com,F,1988-12-31,36,conservative,4,2
5399,,,False,testuser5399,희민,김,False,True,2024-11-25 00:51:08.566443+00:00,testuser5399@example.com,M,1996-06-05,28,moderate,5,5
5400,,,False,testuser5400,현은,신,False,True,2024-11-25 00:51:08.566443+00:00,testuser5400@example.com,M,1989-01-17,35,aggressive,3,2
5401,,,False,testuser5401,을후,백,False,True,2024-11-25 00:51:08.566443+00:00,testuser5401@example.com,F,1973-10-20,51,moderate,0,1
5402,,,False,testuser5402,영채,원,False,True,2024-11-25 00:51:08.566443+00:00,testuser5402@example.com,M,1995-03-01,29,conservative,4,0
5403,,,False,testuser5403,승기,명,False,True,2024-11-25 00:51:08.566443+00:00,testuser5403@example.com,F,1983-12-16,41,moderate,3,1
5404,,,False,testuser5404,경민,황,False,True,2024-11-25 00:51:08.566443+00:00,testuser5404@example.com,M,2003-06-08,21,aggressive,0,5
5405,,,False,testuser5405,봄영,유,False,True,2024-11-25 00:51:08.574574+00:00,testuser5405@example.com,M,1985-11-09,39,aggressive,4,0
5406,,,False,testuser5406,희원,최,False,True,2024-11-25 00:51:08.574574+00:00,testuser5406@example.com,F,2001-10-30,23,moderate,1,4
5407,,,False,testuser5407,윤담,백,False,True,2024-11-25 00:51:08.574574+00:00,testuser5407@example.com,F,1997-04-06,27,aggressive,3,4
5408,,,False,testuser5408,세호,변,False,True,2024-11-25 00:51:08.576863+00:00,testuser5408@example.com,M,1988-09-02,36,aggressive,3,2
5409,,,False,testuser5409,진수,한,False,True,2024-11-25 00:51:08.576863+00:00,testuser5409@example.com,M,1978-01-05,46,moderate,0,2
5410,,,False,testuser5410,영호,양,False,True,2024-11-25 00:51:08.576863+00:00,testuser5410@example.com,M,1983-07-17,41,aggressive,1,5
5411,,,False,testuser5411,도담,윤,False,True,2024-11-25 00:51:08.576863+00:00,testuser5411@example.com,M,2004-10-17,20,moderate,4,3
5412,,,False,testuser5412,희아,민,False,True,2024-11-25 00:51:08.576863+00:00,testuser5412@example.com,M,2003-01-03,21,moderate,4,4
5413,,,False,testuser5413,예영,배,False,True,2024-11-25 00:51:08.576863+00:00,testuser5413@example.com,M,1979-09-09,45,moderate,5,3
5414,,,False,testuser5414,정담,황,False,True,2024-11-25 00:51:08.576863+00:00,testuser5414@example.com,M,1985-02-14,39,moderate,0,1
5415,,,False,testuser5415,정리,유,False,True,2024-11-25 00:51:08.576863+00:00,testuser5415@example.com,F,1995-07-27,29,aggressive,1,0
5416,,,False,testuser5416,주원,심,False,True,2024-11-25 00:51:08.584948+00:00,testuser5416@example.com,F,1978-09-17,46,conservative,3,4
5417,,,False,testuser5417,빛아,윤,False,True,2024-11-25 00:51:08.585145+00:00,testuser5417@example.com,M,2005-03-19,19,moderate,2,3
5418,,,False,testuser5418,승석,심,False,True,2024-11-25 00:51:08.585145+00:00,testuser5418@example.com,F,1971-01-30,53,conservative,1,2
5419,,,False,testuser5419,채원,황,False,True,2024-11-25 00:51:08.587439+00:00,testuser5419@example.com,F,1991-10-06,33,aggressive,4,3
5420,,,False,testuser5420,정수,장,False,True,2024-11-25 00:51:08.587439+00:00,testuser5420@example.com,M,2002-11-23,22,aggressive,1,2
5421,,,False,testuser5421,지석,유,False,True,2024-11-25 00:51:08.587439+00:00,testuser5421@example.com,F,2002-04-21,22,moderate,3,4
5422,,,False,testuser5422,세후,황,False,True,2024-11-25 00:51:08.587439+00:00,testuser5422@example.com,F,1993-01-27,31,moderate,0,3
5423,,,False,testuser5423,예범,변,False,True,2024-11-25 00:51:08.587439+00:00,testuser5423@example.com,F,1990-06-14,34,moderate,5,1
5424,,,False,testuser5424,경채,유,False,True,2024-11-25 00:51:08.587439+00:00,testuser5424@example.com,F,1983-12-07,41,moderate,2,4
5425,,,False,testuser5425,효진,조,False,True,2024-11-25 00:51:08.587439+00:00,testuser5425@example.com,M,2003-05-24,21,conservative,5,4
5426,,,False,testuser5426,빛연,문,False,True,2024-11-25 00:51:08.587439+00:00,testuser5426@example.com,F,1996-06-06,28,conservative,1,5
5427,,,False,testuser5427,빛찬,한,False,True,2024-11-25 00:51:08.587439+00:00,testuser5427@example.com,F,1994-04-01,30,moderate,5,1
5428,,,False,testuser5428,하후,원,False,True,2024-11-25 00:51:08.595567+00:00,testuser5428@example.com,M,1976-08-18,48,moderate,5,1
5429,,,False,testuser5429,영후,한,False,True,2024-11-25 00:51:08.595567+00:00,testuser5429@example.com,F,1970-01-01,54,moderate,0,1
5430,,,False,testuser5430,예영,명,False,True,2024-11-25 00:51:08.597850+00:00,testuser5430@example.com,M,1984-06-18,40,moderate,4,5
5431,,,False,testuser5431,진영,최,False,True,2024-11-25 00:51:08.597850+00:00,testuser5431@example.com,M,2000-08-23,24,moderate,2,1
5432,,,False,testuser5432,진준,이,False,True,2024-11-25 00:51:08.597850+00:00,testuser5432@example.com,F,1992-11-24,32,moderate,3,4
5433,,,False,testuser5433,지진,윤,False,True,2024-11-25 00:51:08.597850+00:00,testuser5433@example.com,M,2005-05-29,19,aggressive,2,0
5434,,,False,testuser5434,예영,변,False,True,2024-11-25 00:51:08.597850+00:00,testuser5434@example.com,M,2004-04-08,20,aggressive,1,5
5435,,,False,testuser5435,지은,임,False,True,2024-11-25 00:51:08.597850+00:00,testuser5435@example.com,M,1973-11-27,51,conservative,1,1
5436,,,False,testuser5436,을준,서,False,True,2024-11-25 00:51:08.597850+00:00,testuser5436@example.com,F,1995-03-21,29,aggressive,4,1
5437,,,False,testuser5437,도호,임,False,True,2024-11-25 00:51:08.597850+00:00,testuser5437@example.com,M,1970-05-12,54,moderate,2,0
5438,,,False,testuser5438,진영,윤,False,True,2024-11-25 00:51:08.605935+00:00,testuser5438@example.com,F,1980-01-21,44,aggressive,3,4
5439,,,False,testuser5439,라경,표,False,True,2024-11-25 00:51:08.606133+00:00,testuser5439@example.com,F,1994-09-28,30,moderate,0,2
5440,,,False,testuser5440,세경,심,False,True,2024-11-25 00:51:08.606133+00:00,testuser5440@example.com,F,2002-08-08,22,moderate,2,1
5441,,,False,testuser5441,빛범,오,False,True,2024-11-25 00:51:08.608424+00:00,testuser5441@example.com,F,2003-12-10,21,moderate,3,2
5442,,,False,testuser5442,가석,오,False,True,2024-11-25 00:51:08.608424+00:00,testuser5442@example.com,F,2001-03-07,23,conservative,2,1
5443,,,False,testuser5443,봄인,박,False,True,2024-11-25 00:51:08.608424+00:00,testuser5443@example.com,F,1998-09-05,26,conservative,4,4
5444,,,False,testuser5444,세석,임,False,True,2024-11-25 00:51:08.608424+00:00,testuser5444@example.com,M,1997-12-09,27,aggressive,0,0
5445,,,False,testuser5445,진빈,한,False,True,2024-11-25 00:51:08.608424+00:00,testuser5445@example.com,M,1996-05-25,28,conservative,5,1
5446,,,False,testuser5446,을찬,최,False,True,2024-11-25 00:51:08.608424+00:00,testuser5446@example.com,M,1983-12-08,41,conservative,1,2
5447,,,False,testuser5447,지아,황,False,True,2024-11-25 00:51:08.608424+00:00,testuser5447@example.com,M,2003-03-02,21,moderate,4,5
5448,,,False,testuser5448,봄수,김,False,True,2024-11-25 00:51:08.608424+00:00,testuser5448@example.com,F,1997-07-25,27,aggressive,4,5
5449,,,False,testuser5449,진민,황,False,True,2024-11-25 00:51:08.616560+00:00,testuser5449@example.com,M,1999-02-11,25,aggressive,5,0
5450,,,False,testuser5450,빛환,한,False,True,2024-11-25 00:51:08.616560+00:00,testuser5450@example.com,F,1977-08-18,47,moderate,4,5
5451,,,False,testuser5451,예은,차,False,True,2024-11-25 00:51:08.618637+00:00,testuser5451@example.com,M,1975-12-05,49,moderate,4,5
5452,,,False,testuser5452,채준,정,False,True,2024-11-25 00:51:08.618844+00:00,testuser5452@example.com,M,1971-10-29,53,moderate,0,1
5453,,,False,testuser5453,경영,표,False,True,2024-11-25 00:51:08.618844+00:00,testuser5453@example.com,M,1979-01-10,45,conservative,4,0
5454,,,False,testuser5454,세원,강,False,True,2024-11-25 00:51:08.618844+00:00,testuser5454@example.com,F,1985-04-09,39,conservative,3,5
5455,,,False,testuser5455,솔원,윤,False,True,2024-11-25 00:51:08.618844+00:00,testuser5455@example.com,M,1970-04-05,54,conservative,1,0
5456,,,False,testuser5456,세민,임,False,True,2024-11-25 00:51:08.618844+00:00,testuser5456@example.com,M,1979-09-18,45,aggressive,1,3
5457,,,False,testuser5457,예인,조,False,True,2024-11-25 00:51:08.618844+00:00,testuser5457@example.com,M,1974-08-18,50,conservative,4,0
5458,,,False,testuser5458,주진,임,False,True,2024-11-25 00:51:08.618844+00:00,testuser5458@example.com,F,1983-04-23,41,aggressive,1,2
5459,,,False,testuser5459,을인,명,False,True,2024-11-25 00:51:08.618844+00:00,testuser5459@example.com,M,1982-08-25,42,conservative,4,3
5460,,,False,testuser5460,정찬,손,False,True,2024-11-25 00:51:08.627135+00:00,testuser5460@example.com,F,1978-03-29,46,conservative,3,4
5461,,,False,testuser5461,정석,조,False,True,2024-11-25 00:51:08.627135+00:00,testuser5461@example.com,M,1992-12-14,32,moderate,2,4
5462,,,False,testuser5462,예기,양,False,True,2024-11-25 00:51:08.629229+00:00,testuser5462@example.com,M,1991-01-14,33,aggressive,3,0
5463,,,False,testuser5463,예우,배,False,True,2024-11-25 00:51:08.629419+00:00,testuser5463@example.com,M,1975-02-18,49,conservative,0,0
5464,,,False,testuser5464,아원,조,False,True,2024-11-25 00:51:08.629419+00:00,testuser5464@example.com,F,1985-02-07,39,moderate,4,3
5465,,,False,testuser5465,현율,오,False,True,2024-11-25 00:51:08.629419+00:00,testuser5465@example.com,F,1997-05-17,27,moderate,0,0
